cellline	ID	chrom	loc.start	loc.end	num.mark	seg.mean
600MPE	X080122_SNP6.0_600MPE_C01	11	58635759	59207394	320	0.5277
600MPE	X080122_SNP6.0_600MPE_C01	11	59210353	59275971	42	0.9521
600MPE	X080122_SNP6.0_600MPE_C01	11	59275986	59884897	434	0.4665
600MPE	X080122_SNP6.0_600MPE_C01	11	59885030	60789821	547	-0.0398
600MPE	X080122_SNP6.0_600MPE_C01	11	60791406	61875308	613	-0.7295
600MPE	X080122_SNP6.0_600MPE_C01	11	61879574	62386651	249	0.4302
600MPE	X080122_SNP6.0_600MPE_C01	11	62392748	62745720	185	-0.7535
600MPE	X080122_SNP6.0_600MPE_C01	11	62750278	63321000	311	0.5038
600MPE	X080122_SNP6.0_600MPE_C01	11	63321469	63701265	150	-0.0422
600MPE	X080122_SNP6.0_600MPE_C01	11	63705671	63979845	113	0.4217
600MPE	X080122_SNP6.0_600MPE_C01	11	63983064	63994496	6	1.2992
600MPE	X080122_SNP6.0_600MPE_C01	11	63994725	64575222	208	0.3835
600MPE	X080122_SNP6.0_600MPE_C01	11	64583479	65794686	545	-0.7452
600MPE	X080122_SNP6.0_600MPE_C01	11	65809820	66680152	313	0.4289
600MPE	X080122_SNP6.0_600MPE_C01	11	66685055	67014159	130	1.2861
600MPE	X080122_SNP6.0_600MPE_C01	11	67014399	67406217	142	0.0642
600MPE	X080122_SNP6.0_600MPE_C01	11	67414380	67488890	25	-0.3408
600MPE	X080122_SNP6.0_600MPE_C01	11	67490466	67593397	42	-0.8856
600MPE	X080122_SNP6.0_600MPE_C01	11	67597671	68742159	611	1.1031
600MPE	X080122_SNP6.0_600MPE_C01	11	68744685	68835370	62	-0.7198
600MPE	X080122_SNP6.0_600MPE_C01	11	68852465	68914826	45	0.496
600MPE	X080122_SNP6.0_600MPE_C01	11	68915925	69909165	598	1.2798
600MPE	X080122_SNP6.0_600MPE_C01	11	69913517	70212957	183	0.681
600MPE	X080122_SNP6.0_600MPE_C01	11	70215267	70257216	30	0.5605
600MPE	X080122_SNP6.0_600MPE_C01	11	70261509	72644103	1279	-0.6828
600MPE	X080122_SNP6.0_600MPE_C01	11	72649813	73455965	405	0.4448
600MPE	X080122_SNP6.0_600MPE_C01	11	73459362	75532977	1171	-0.7504
600MPE	X080122_SNP6.0_600MPE_C01	11	75540858	75562480	21	0.7257
600MPE	X080122_SNP6.0_600MPE_C01	11	75566953	75633188	34	1.2938
600MPE	X080122_SNP6.0_600MPE_C01	11	75633996	75639910	6	0.6118
600MPE	X080122_SNP6.0_600MPE_C01	11	75640403	77672791	1134	1.3942
600MPE	X080122_SNP6.0_600MPE_C01	11	77673091	77797920	73	1.0135
600MPE	X080122_SNP6.0_600MPE_C01	11	77798729	77940181	77	0.6963
600MPE	X080122_SNP6.0_600MPE_C01	11	77941407	79101146	1015	1.0327
600MPE	X080122_SNP6.0_600MPE_C01	11	79106590	79210006	72	0.1943
600MPE	X080122_SNP6.0_600MPE_C01	11	79214338	79362704	86	1.0357
600MPE	X080122_SNP6.0_600MPE_C01	11	79365298	89183401	6981	-0.7496
600MPE	X080122_SNP6.0_600MPE_C01	11	89186576	89189873	3	-3.406
600MPE	X080122_SNP6.0_600MPE_C01	11	89207190	113735472	17551	-0.7538
600MPE	X080122_SNP6.0_600MPE_C01	11	113736465	113736606	2	2.2946
600MPE	X080122_SNP6.0_600MPE_C01	11	113736779	116139767	1862	-0.7654
600MPE	X080122_SNP6.0_600MPE_C01	11	116143195	116143970	2	-2.9692
600MPE	X080122_SNP6.0_600MPE_C01	11	116144612	117860992	1259	-0.7473
600MPE	X080122_SNP6.0_600MPE_C01	11	117861016	117861251	2	2.0019
600MPE	X080122_SNP6.0_600MPE_C01	11	117862929	134449982	12659	-0.7596
600MPE	X080122_SNP6.0_600MPE_C01	12	20704	8248774	5770	0.0375
600MPE	X080122_SNP6.0_600MPE_C01	12	8253318	8272168	12	0.9196
600MPE	X080122_SNP6.0_600MPE_C01	12	8285096	9521824	662	0.0264
600MPE	X080122_SNP6.0_600MPE_C01	12	9525138	9619560	22	-2.1525
600MPE	X080122_SNP6.0_600MPE_C01	12	9626237	11395141	1217	0.0989
600MPE	X080122_SNP6.0_600MPE_C01	12	11395210	11444374	42	-0.5774
600MPE	X080122_SNP6.0_600MPE_C01	12	11444494	24388520	9025	0.0668
600MPE	X080122_SNP6.0_600MPE_C01	12	24388572	25139831	626	-0.7583
600MPE	X080122_SNP6.0_600MPE_C01	12	25139954	33191058	6143	0.0406
600MPE	X080122_SNP6.0_600MPE_C01	12	33192674	33198642	23	-2.3389
600MPE	X080122_SNP6.0_600MPE_C01	12	33199628	61628748	16299	0.0359
600MPE	X080122_SNP6.0_600MPE_C01	12	61631260	61631271	2	-2.5719
600MPE	X080122_SNP6.0_600MPE_C01	12	61633736	62238723	416	0.082
600MPE	X080122_SNP6.0_600MPE_C01	12	62247718	62414492	61	-0.6172
600MPE	X080122_SNP6.0_600MPE_C01	12	62421056	132288263	47045	0.0276
600MPE	X080122_SNP6.0_600MPE_C01	13	17924950	18377001	153	0.0698
600MPE	X080122_SNP6.0_600MPE_C01	13	18377440	21294140	1864	0.4714
600MPE	X080122_SNP6.0_600MPE_C01	13	21295453	22417931	895	0.0255
600MPE	X080122_SNP6.0_600MPE_C01	13	22422682	23933607	1290	0.4899
600MPE	X080122_SNP6.0_600MPE_C01	13	23937591	23937599	3	-2.3635
600MPE	X080122_SNP6.0_600MPE_C01	13	23937679	25321825	996	0.4956
600MPE	X080122_SNP6.0_600MPE_C01	13	25322692	25639084	254	0.7956
600MPE	X080122_SNP6.0_600MPE_C01	13	25639395	25640247	2	3.1248
600MPE	X080122_SNP6.0_600MPE_C01	13	25641956	27756812	1666	0.7741
600MPE	X080122_SNP6.0_600MPE_C01	13	27764863	28656923	665	0.4525
600MPE	X080122_SNP6.0_600MPE_C01	13	28660501	30352266	1357	0.7551
600MPE	X080122_SNP6.0_600MPE_C01	13	30352744	32912171	2002	0.4769
600MPE	X080122_SNP6.0_600MPE_C01	13	32919943	33176517	167	-6e-04
600MPE	X080122_SNP6.0_600MPE_C01	13	33177353	33392021	187	-0.7865
600MPE	X080122_SNP6.0_600MPE_C01	13	33392513	33428708	28	0.5701
600MPE	X080122_SNP6.0_600MPE_C01	13	33429423	33498479	47	-0.5889
600MPE	X080122_SNP6.0_600MPE_C01	13	33499031	33665806	135	0.3617
600MPE	X080122_SNP6.0_600MPE_C01	13	33666251	34202289	399	0.0479
600MPE	X080122_SNP6.0_600MPE_C01	13	34205051	34225279	15	0.5987
600MPE	X080122_SNP6.0_600MPE_C01	13	34228211	34664078	217	-0.7071
600MPE	X080122_SNP6.0_600MPE_C01	13	34664256	34669038	3	-3.2574
600MPE	X080122_SNP6.0_600MPE_C01	13	34671620	35230763	343	-0.7653
600MPE	X080122_SNP6.0_600MPE_C01	13	35231373	35231956	3	-0.2918
600MPE	X080122_SNP6.0_600MPE_C01	13	35235659	35867457	505	0.5366
600MPE	X080122_SNP6.0_600MPE_C01	13	35870314	35870506	2	2.8294
600MPE	X080122_SNP6.0_600MPE_C01	13	35870607	36151257	198	0.5149
600MPE	X080122_SNP6.0_600MPE_C01	13	36154885	44033697	5779	0.0455
600MPE	X080122_SNP6.0_600MPE_C01	13	44033847	45595364	946	0.4607
600MPE	X080122_SNP6.0_600MPE_C01	13	45597634	48429552	2116	0.04
600MPE	X080122_SNP6.0_600MPE_C01	13	48431717	48434506	2	-4.1872
600MPE	X080122_SNP6.0_600MPE_C01	13	48435707	66788391	10897	0.0564
600MPE	X080122_SNP6.0_600MPE_C01	13	66793171	66793523	2	2.8745
600MPE	X080122_SNP6.0_600MPE_C01	13	66794421	67305933	290	0.0353
600MPE	X080122_SNP6.0_600MPE_C01	13	67315253	67709662	187	0.4958
600MPE	X080122_SNP6.0_600MPE_C01	13	67712082	68140257	285	0.0782
600MPE	X080122_SNP6.0_600MPE_C01	13	68146300	68166244	40	-0.5369
600MPE	X080122_SNP6.0_600MPE_C01	13	68167120	71374989	2107	0.0543
600MPE	X080122_SNP6.0_600MPE_C01	13	71375557	71377549	2	-3.9588
600MPE	X080122_SNP6.0_600MPE_C01	13	71378451	88138431	11240	0.0455
600MPE	X080122_SNP6.0_600MPE_C01	13	88141782	88141816	2	-2.5486
600MPE	X080122_SNP6.0_600MPE_C01	13	88142379	88875357	415	0.0596
600MPE	X080122_SNP6.0_600MPE_C01	13	88876935	89170831	188	0.4903
600MPE	X080122_SNP6.0_600MPE_C01	13	89171619	89692976	366	0.0082
600MPE	X080122_SNP6.0_600MPE_C01	13	89692996	91941311	1493	0.5302
600MPE	X080122_SNP6.0_600MPE_C01	13	91942250	93143643	885	0.0547
600MPE	X080122_SNP6.0_600MPE_C01	13	93143659	93146132	8	-0.9686
600MPE	X080122_SNP6.0_600MPE_C01	13	93148240	95773682	1782	0.0579
600MPE	X080122_SNP6.0_600MPE_C01	13	95776829	96783286	659	0.5356
600MPE	X080122_SNP6.0_600MPE_C01	13	96784449	97277382	331	0.0489
600MPE	X080122_SNP6.0_600MPE_C01	13	97280220	97280417	2	-5.7721
600MPE	X080122_SNP6.0_600MPE_C01	13	97282262	101778837	3396	0.0342
600MPE	X080122_SNP6.0_600MPE_C01	13	101781560	106158402	3726	0.5012
600MPE	X080122_SNP6.0_600MPE_C01	13	106158757	106574664	301	0.8952
600MPE	X080122_SNP6.0_600MPE_C01	13	106580716	107669916	956	0.5496
600MPE	X080122_SNP6.0_600MPE_C01	13	107671040	107671546	2	2.9297
600MPE	X080122_SNP6.0_600MPE_C01	13	107676298	109097925	1223	0.4972
600MPE	X080122_SNP6.0_600MPE_C01	13	109098163	111553756	1687	0.7507
600MPE	X080122_SNP6.0_600MPE_C01	13	111553866	111697334	109	0.3852
600MPE	X080122_SNP6.0_600MPE_C01	13	111699219	114126500	1241	0.7345
600MPE	X080122_SNP6.0_600MPE_C01	14	18072125	18539521	38	-0.1208
600MPE	X080122_SNP6.0_600MPE_C01	14	18611715	18730854	9	1.1473
600MPE	X080122_SNP6.0_600MPE_C01	14	18759318	19207187	31	0.4225
600MPE	X080122_SNP6.0_600MPE_C01	14	19213350	19493213	145	1.0622
600MPE	X080122_SNP6.0_600MPE_C01	14	19494766	30128188	7004	0.0269
600MPE	X080122_SNP6.0_600MPE_C01	14	30131205	30136377	3	2.0298
600MPE	X080122_SNP6.0_600MPE_C01	14	30137499	40821928	7071	0.0309
600MPE	X080122_SNP6.0_600MPE_C01	14	40822030	40822419	3	-2.3656
600MPE	X080122_SNP6.0_600MPE_C01	14	40822450	42002184	771	0.0401
600MPE	X080122_SNP6.0_600MPE_C01	14	42002193	42002207	2	2.5157
600MPE	X080122_SNP6.0_600MPE_C01	14	42003804	85935668	28947	0.0244
600MPE	X080122_SNP6.0_600MPE_C01	14	85936264	85936364	2	-2.5037
600MPE	X080122_SNP6.0_600MPE_C01	14	85937391	91345699	3433	0.0219
600MPE	X080122_SNP6.0_600MPE_C01	14	91349736	91349869	2	2.4963
600MPE	X080122_SNP6.0_600MPE_C01	14	91355121	105294906	9054	0
600MPE	X080122_SNP6.0_600MPE_C01	14	105295400	105413363	63	0.8057
600MPE	X080122_SNP6.0_600MPE_C01	14	105413838	105448981	7	2.3478
600MPE	X080122_SNP6.0_600MPE_C01	14	105472517	105811820	151	0.8589
600MPE	X080122_SNP6.0_600MPE_C01	14	105817771	105989695	117	0.4165
600MPE	X080122_SNP6.0_600MPE_C01	14	105993577	106356482	247	-0.0024
600MPE	X080122_SNP6.0_600MPE_C01	15	18276342	18846686	125	0.0755
600MPE	X080122_SNP6.0_600MPE_C01	15	18846701	19473184	248	-0.3944
600MPE	X080122_SNP6.0_600MPE_C01	15	19475432	19488343	2	-4.7682
600MPE	X080122_SNP6.0_600MPE_C01	15	19503644	19813176	22	-0.7249
600MPE	X080122_SNP6.0_600MPE_C01	15	19818877	19852868	22	0.0053
600MPE	X080122_SNP6.0_600MPE_C01	15	19857602	20232615	139	0.3065
600MPE	X080122_SNP6.0_600MPE_C01	15	20302459	24279967	2607	0.0325
600MPE	X080122_SNP6.0_600MPE_C01	15	24281030	24281611	2	3.0526
600MPE	X080122_SNP6.0_600MPE_C01	15	24289754	51572284	16988	0.0341
600MPE	X080122_SNP6.0_600MPE_C01	15	51572332	51572572	5	-3.0262
600MPE	X080122_SNP6.0_600MPE_C01	15	51577540	72099847	14013	0.025
600MPE	X080122_SNP6.0_600MPE_C01	15	72101027	72101223	3	-2.1054
600MPE	X080122_SNP6.0_600MPE_C01	15	72101269	74665417	1177	-0.0091
600MPE	X080122_SNP6.0_600MPE_C01	15	74678297	74682831	21	1.7314
600MPE	X080122_SNP6.0_600MPE_C01	15	74689235	75318410	290	0.0443
600MPE	X080122_SNP6.0_600MPE_C01	15	75320780	75321706	2	-2.4527
600MPE	X080122_SNP6.0_600MPE_C01	15	75322840	79893300	3137	-0.0124
600MPE	X080122_SNP6.0_600MPE_C01	15	79894158	97444709	12602	0.0379
600MPE	X080122_SNP6.0_600MPE_C01	15	97447806	100286564	2139	-0.0197
600MPE	X080122_SNP6.0_600MPE_C01	16	778	45035429	21543	0.027
600MPE	X080122_SNP6.0_600MPE_C01	16	45048888	54374148	6633	-0.7196
600MPE	X080122_SNP6.0_600MPE_C01	16	54374207	54379946	4	1.6549
600MPE	X080122_SNP6.0_600MPE_C01	16	54387059	59882208	3517	-0.7404
600MPE	X080122_SNP6.0_600MPE_C01	16	59882257	59885000	2	-3.6521
600MPE	X080122_SNP6.0_600MPE_C01	16	59886183	69399598	5719	-0.7362
600MPE	X080122_SNP6.0_600MPE_C01	16	69403572	69759990	243	0.0395
600MPE	X080122_SNP6.0_600MPE_C01	16	69760299	70036251	180	-0.7651
600MPE	X080122_SNP6.0_600MPE_C01	16	70038928	70043164	3	-3.5053
600MPE	X080122_SNP6.0_600MPE_C01	16	70046272	75080091	3392	-0.7596
600MPE	X080122_SNP6.0_600MPE_C01	16	75080933	75088428	11	-1.8946
600MPE	X080122_SNP6.0_600MPE_C01	16	75088700	76929109	1801	-0.724
600MPE	X080122_SNP6.0_600MPE_C01	16	76929942	76937177	14	-4.0772
600MPE	X080122_SNP6.0_600MPE_C01	16	76940641	82208437	6123	-0.7429
600MPE	X080122_SNP6.0_600MPE_C01	16	82208451	82209186	3	-2.8986
600MPE	X080122_SNP6.0_600MPE_C01	16	82209231	88616964	4909	-0.779
600MPE	X080122_SNP6.0_600MPE_C01	16	88622401	88622778	2	-3.1005
600MPE	X080122_SNP6.0_600MPE_C01	16	88622813	88815037	65	-0.6817
600MPE	X080122_SNP6.0_600MPE_C01	17	527	8183636	4714	-0.0097
600MPE	X080122_SNP6.0_600MPE_C01	17	8188273	8188459	2	-6.063
600MPE	X080122_SNP6.0_600MPE_C01	17	8190184	14476802	4884	0.0018
600MPE	X080122_SNP6.0_600MPE_C01	17	14477485	14477678	2	-2.846
600MPE	X080122_SNP6.0_600MPE_C01	17	14479172	18296118	2247	0.0049
600MPE	X080122_SNP6.0_600MPE_C01	17	18299672	18394163	23	-1.6073
600MPE	X080122_SNP6.0_600MPE_C01	17	18399998	21663192	1389	-0.0065
600MPE	X080122_SNP6.0_600MPE_C01	17	21668932	36675235	8391	0.4553
600MPE	X080122_SNP6.0_600MPE_C01	17	36676541	36684058	22	-1.7932
600MPE	X080122_SNP6.0_600MPE_C01	17	36686251	41504566	2576	0.423
600MPE	X080122_SNP6.0_600MPE_C01	17	41506610	41709662	144	0.8957
600MPE	X080122_SNP6.0_600MPE_C01	17	41711411	42139862	61	-0.1552
600MPE	X080122_SNP6.0_600MPE_C01	17	42140166	46091402	2126	0.4091
600MPE	X080122_SNP6.0_600MPE_C01	17	46092860	46934725	458	0.463
600MPE	X080122_SNP6.0_600MPE_C01	17	46937156	50273778	2329	0.5442
600MPE	X080122_SNP6.0_600MPE_C01	17	50273901	69829264	12702	0.4678
600MPE	X080122_SNP6.0_600MPE_C01	17	69832011	78643088	4589	0.3987
600MPE	X080122_SNP6.0_600MPE_C01	18	1543	76116029	52072	0.0448
600MPE	X080122_SNP6.0_600MPE_C01	19	41911	14613649	6117	0.0113
600MPE	X080122_SNP6.0_600MPE_C01	19	14614609	14618403	3	1.8588
600MPE	X080122_SNP6.0_600MPE_C01	19	14619001	19813766	2832	0.0061
600MPE	X080122_SNP6.0_600MPE_C01	19	19816284	19822227	4	1.5395
600MPE	X080122_SNP6.0_600MPE_C01	19	19823252	20419405	387	0.0337
600MPE	X080122_SNP6.0_600MPE_C01	19	20424240	20424355	2	2.5567
600MPE	X080122_SNP6.0_600MPE_C01	19	20424360	41499141	8509	0.0331
600MPE	X080122_SNP6.0_600MPE_C01	19	41517089	41545437	35	0.5877
600MPE	X080122_SNP6.0_600MPE_C01	19	41551277	42133268	341	0.0132
600MPE	X080122_SNP6.0_600MPE_C01	19	42135465	42137098	2	-2.0291
600MPE	X080122_SNP6.0_600MPE_C01	19	42139188	47974230	3023	0.0201
600MPE	X080122_SNP6.0_600MPE_C01	19	47978605	48229218	123	-0.7511
600MPE	X080122_SNP6.0_600MPE_C01	19	48230619	63789667	8948	0.0172
600MPE	X080122_SNP6.0_600MPE_C01	20	9306	1519273	1254	0.0227
600MPE	X080122_SNP6.0_600MPE_C01	20	1519326	1538535	22	-0.6699
600MPE	X080122_SNP6.0_600MPE_C01	20	1545947	12583302	8679	0.0532
600MPE	X080122_SNP6.0_600MPE_C01	20	12584354	12584369	2	-3.3765
600MPE	X080122_SNP6.0_600MPE_C01	20	12584379	29504528	10827	0.058
600MPE	X080122_SNP6.0_600MPE_C01	20	29505722	29509305	2	2.7267
600MPE	X080122_SNP6.0_600MPE_C01	20	29512198	52738860	15717	0.0183
600MPE	X080122_SNP6.0_600MPE_C01	20	52739884	52741872	2	2.4948
600MPE	X080122_SNP6.0_600MPE_C01	20	52746033	62426598	7113	0.0155
600MPE	X080122_SNP6.0_600MPE_C01	21	9758743	25222253	8830	0.0529
600MPE	X080122_SNP6.0_600MPE_C01	21	25226701	25227166	2	2.7895
600MPE	X080122_SNP6.0_600MPE_C01	21	25228948	46921386	16284	0.0239
600MPE	X080122_SNP6.0_600MPE_C01	22	14432529	14775163	63	0.2985
600MPE	X080122_SNP6.0_600MPE_C01	22	14779133	14779152	2	2.139
600MPE	X080122_SNP6.0_600MPE_C01	22	14782836	17185862	1257	0.0219
600MPE	X080122_SNP6.0_600MPE_C01	22	17190095	18358558	764	-0.7225
600MPE	X080122_SNP6.0_600MPE_C01	22	18364013	18417823	46	-0.174
600MPE	X080122_SNP6.0_600MPE_C01	22	18419509	18491665	44	-0.7973
600MPE	X080122_SNP6.0_600MPE_C01	22	18493253	18647705	84	-0.0324
600MPE	X080122_SNP6.0_600MPE_C01	22	18656948	19091384	60	-0.7101
600MPE	X080122_SNP6.0_600MPE_C01	22	19091495	19452473	311	0.0044
600MPE	X080122_SNP6.0_600MPE_C01	22	19456735	19476677	41	-0.722
600MPE	X080122_SNP6.0_600MPE_C01	22	19478111	19481728	18	0.015
600MPE	X080122_SNP6.0_600MPE_C01	22	19481964	20170766	353	-0.6755
600MPE	X080122_SNP6.0_600MPE_C01	22	20171833	21064158	767	0.0204
600MPE	X080122_SNP6.0_600MPE_C01	22	21070313	21070318	2	-2.1396
600MPE	X080122_SNP6.0_600MPE_C01	22	21070320	21082681	19	0.0164
600MPE	X080122_SNP6.0_600MPE_C01	22	21082743	21082881	3	-1.9215
600MPE	X080122_SNP6.0_600MPE_C01	22	21087322	21393237	166	0.127
600MPE	X080122_SNP6.0_600MPE_C01	22	21393645	21585556	112	0.489
600MPE	X080122_SNP6.0_600MPE_C01	22	21588231	22613017	717	-0.0206
600MPE	X080122_SNP6.0_600MPE_C01	22	22613099	22662934	31	0.4769
600MPE	X080122_SNP6.0_600MPE_C01	22	22667308	23411339	386	-0.0302
600MPE	X080122_SNP6.0_600MPE_C01	22	23412116	23412535	3	-2.0296
600MPE	X080122_SNP6.0_600MPE_C01	22	23417674	26998803	3453	0.0025
600MPE	X080122_SNP6.0_600MPE_C01	22	27001243	28108452	613	-0.7655
600MPE	X080122_SNP6.0_600MPE_C01	22	28108704	28186796	53	0.1051
600MPE	X080122_SNP6.0_600MPE_C01	22	28194894	28616198	238	-0.7567
600MPE	X080122_SNP6.0_600MPE_C01	22	28619626	34993194	4871	0.0247
600MPE	X080122_SNP6.0_600MPE_C01	22	34993948	35312621	218	-0.741
600MPE	X080122_SNP6.0_600MPE_C01	22	35313697	35350364	56	-0.0336
600MPE	X080122_SNP6.0_600MPE_C01	22	35353560	35752336	314	-0.8055
600MPE	X080122_SNP6.0_600MPE_C01	22	35754937	36037908	180	-0.0034
600MPE	X080122_SNP6.0_600MPE_C01	22	36040241	36586942	280	-0.7378
600MPE	X080122_SNP6.0_600MPE_C01	22	36591537	36727248	53	-0.0508
600MPE	X080122_SNP6.0_600MPE_C01	22	36727743	38737800	1054	-0.7502
600MPE	X080122_SNP6.0_600MPE_C01	22	38741254	38798531	28	0.0478
600MPE	X080122_SNP6.0_600MPE_C01	22	38801708	39241684	213	-0.7564
600MPE	X080122_SNP6.0_600MPE_C01	22	39246328	41227227	1187	0.0102
600MPE	X080122_SNP6.0_600MPE_C01	22	41229385	41285697	29	0.5238
600MPE	X080122_SNP6.0_600MPE_C01	22	41285733	44398748	2395	0.0012
600MPE	X080122_SNP6.0_600MPE_C01	22	44405697	44649195	164	-0.8098
600MPE	X080122_SNP6.0_600MPE_C01	22	44650272	44880737	68	0.0087
600MPE	X080122_SNP6.0_600MPE_C01	22	44880969	44914491	13	-0.8173
600MPE	X080122_SNP6.0_600MPE_C01	22	44914598	49581322	3749	-0.008
600MPE	X080122_SNP6.0_600MPE_C01	23	108478	2722661	499	0.0508
600MPE	X080122_SNP6.0_600MPE_C01	23	2722916	24053707	14996	0.3262
600MPE	X080122_SNP6.0_600MPE_C01	23	24057695	24057863	2	3.4439
600MPE	X080122_SNP6.0_600MPE_C01	23	24059262	51760472	16550	0.3422
600MPE	X080122_SNP6.0_600MPE_C01	23	51761759	51765521	3	3.956
600MPE	X080122_SNP6.0_600MPE_C01	23	51766676	52005239	72	0.3475
600MPE	X080122_SNP6.0_600MPE_C01	23	52005988	52009247	2	-2.2365
600MPE	X080122_SNP6.0_600MPE_C01	23	52010394	62323724	2871	0.3478
600MPE	X080122_SNP6.0_600MPE_C01	23	62326979	62387579	18	0.743
600MPE	X080122_SNP6.0_600MPE_C01	23	62387744	62422594	20	1.2628
600MPE	X080122_SNP6.0_600MPE_C01	23	62434195	76266264	6464	0.3561
600MPE	X080122_SNP6.0_600MPE_C01	23	76270042	76278684	2	7.7758
600MPE	X080122_SNP6.0_600MPE_C01	23	76295048	76440326	17	1.117
600MPE	X080122_SNP6.0_600MPE_C01	23	76461535	115047710	21211	0.3606
600MPE	X080122_SNP6.0_600MPE_C01	23	115051984	115059784	5	-2.1365
600MPE	X080122_SNP6.0_600MPE_C01	23	115070448	115719012	453	0.376
600MPE	X080122_SNP6.0_600MPE_C01	23	115719193	115719906	2	-3.6904
600MPE	X080122_SNP6.0_600MPE_C01	23	115721600	154907376	24037	0.349
AU565	X080122_SNP6.0_AU565_B06	1	51599	8985539	4722	-0.1215
AU565	X080122_SNP6.0_AU565_B06	1	8990247	8990261	2	-2.8261
AU565	X080122_SNP6.0_AU565_B06	1	8990640	16878322	4368	-0.1473
AU565	X080122_SNP6.0_AU565_B06	1	16878364	17134835	132	0.2197
AU565	X080122_SNP6.0_AU565_B06	1	17148829	26515372	5927	-0.1213
AU565	X080122_SNP6.0_AU565_B06	1	26520621	26520968	2	-3.9245
AU565	X080122_SNP6.0_AU565_B06	1	26521121	38901188	6928	-0.1578
AU565	X080122_SNP6.0_AU565_B06	1	38905018	38905050	5	-2.1706
AU565	X080122_SNP6.0_AU565_B06	1	38907775	56229066	10215	-0.1251
AU565	X080122_SNP6.0_AU565_B06	1	56231603	72522941	11901	0.1539
AU565	X080122_SNP6.0_AU565_B06	1	72528702	72535959	9	-1.3358
AU565	X080122_SNP6.0_AU565_B06	1	72541007	72583737	48	1.9871
AU565	X080122_SNP6.0_AU565_B06	1	72584492	105814900	21496	0.1588
AU565	X080122_SNP6.0_AU565_B06	1	105820760	105823899	16	-0.8282
AU565	X080122_SNP6.0_AU565_B06	1	105825579	110020532	2711	0.1727
AU565	X080122_SNP6.0_AU565_B06	1	110021609	110041702	38	0.8592
AU565	X080122_SNP6.0_AU565_B06	1	110044477	112491850	2019	0.1906
AU565	X080122_SNP6.0_AU565_B06	1	112497197	112498900	25	-1.0868
AU565	X080122_SNP6.0_AU565_B06	1	112507480	113859803	852	0.1852
AU565	X080122_SNP6.0_AU565_B06	1	113859872	113862024	2	2.8354
AU565	X080122_SNP6.0_AU565_B06	1	113862796	121024954	4471	0.195
AU565	X080122_SNP6.0_AU565_B06	1	121036377	151861829	3872	0.5963
AU565	X080122_SNP6.0_AU565_B06	1	151864905	153063336	612	0.9186
AU565	X080122_SNP6.0_AU565_B06	1	153063519	188269307	24517	0.5979
AU565	X080122_SNP6.0_AU565_B06	1	188269793	188269909	2	3.3087
AU565	X080122_SNP6.0_AU565_B06	1	188271571	191422416	2049	0.5822
AU565	X080122_SNP6.0_AU565_B06	1	191422903	191422972	4	-1.5298
AU565	X080122_SNP6.0_AU565_B06	1	191426347	227423515	24703	0.5994
AU565	X080122_SNP6.0_AU565_B06	1	227423549	236905028	7398	0.1138
AU565	X080122_SNP6.0_AU565_B06	1	236915549	237256808	276	-0.2504
AU565	X080122_SNP6.0_AU565_B06	1	237257920	238458364	961	0.1182
AU565	X080122_SNP6.0_AU565_B06	1	238460656	238460763	4	-2.6906
AU565	X080122_SNP6.0_AU565_B06	1	238462729	247191012	6110	0.0869
AU565	X080122_SNP6.0_AU565_B06	2	2785	2375427	1607	0.1742
AU565	X080122_SNP6.0_AU565_B06	2	2375637	5367085	2468	0.078
AU565	X080122_SNP6.0_AU565_B06	2	5368103	34544573	20677	0.1557
AU565	X080122_SNP6.0_AU565_B06	2	34554899	34590562	45	0.7622
AU565	X080122_SNP6.0_AU565_B06	2	34590667	35829478	896	0.1207
AU565	X080122_SNP6.0_AU565_B06	2	35831446	35841452	5	-3.97
AU565	X080122_SNP6.0_AU565_B06	2	35850977	50817551	11266	0.1508
AU565	X080122_SNP6.0_AU565_B06	2	50823796	50823921	2	-2.8176
AU565	X080122_SNP6.0_AU565_B06	2	50824982	52574480	1209	0.1389
AU565	X080122_SNP6.0_AU565_B06	2	52574759	52641453	75	0.562
AU565	X080122_SNP6.0_AU565_B06	2	52643644	87155619	22506	0.1387
AU565	X080122_SNP6.0_AU565_B06	2	87160460	87198250	9	-0.4861
AU565	X080122_SNP6.0_AU565_B06	2	87214684	87827737	203	0.765
AU565	X080122_SNP6.0_AU565_B06	2	87833446	88912183	481	0.1723
AU565	X080122_SNP6.0_AU565_B06	2	88914240	89209210	144	1.1489
AU565	X080122_SNP6.0_AU565_B06	2	89210775	91178750	304	0.3257
AU565	X080122_SNP6.0_AU565_B06	2	91179442	98876154	1752	0.1488
AU565	X080122_SNP6.0_AU565_B06	2	98878206	98981765	52	0.3333
AU565	X080122_SNP6.0_AU565_B06	2	98985459	98989870	2	-2.0365
AU565	X080122_SNP6.0_AU565_B06	2	98991591	107472887	5702	0.1462
AU565	X080122_SNP6.0_AU565_B06	2	107474702	107474768	2	2.4226
AU565	X080122_SNP6.0_AU565_B06	2	107474768	110173880	1376	0.1259
AU565	X080122_SNP6.0_AU565_B06	2	110182514	111113238	104	0.5924
AU565	X080122_SNP6.0_AU565_B06	2	111114272	130693034	12515	0.1405
AU565	X080122_SNP6.0_AU565_B06	2	130694986	130696893	2	-2.4592
